5.246895980834960938e+01	4.083161163330078125e+01
4.390155410766601562e+01	4.052561187744140625e+01
5.177759933471679688e+01	4.556229400634765625e+01
4.397996902465820312e+01	4.048194503784179688e+01
5.159375762939453125e+01	4.334111404418945312e+01
5.289680480957031250e+01	3.790221786499023438e+01
5.408119964599609375e+01	4.061703109741210938e+01
5.419202041625976562e+01	4.050981140136718750e+01
4.883434295654296875e+01	4.794034194946289062e+01
5.119860076904296875e+01	4.339271545410156250e+01
5.003857803344726562e+01	3.996977615356445312e+01
5.215236663818359375e+01	3.942705154418945312e+01
1.452064323425292969e+01	-4.067963600158691406e+00
5.113674163818359375e+01	4.092246246337890625e+01
5.130591583251953125e+01	4.024441146850585938e+01
5.141406250000000000e+01	4.112926101684570312e+01
5.222254943847656250e+01	4.368661117553710938e+01
5.378052520751953125e+01	4.714514923095703125e+01
5.302699661254882812e+01	4.337046432495117188e+01
5.127706527709960938e+01	4.773600769042968750e+01
4.874675750732421875e+01	4.217987060546875000e+01
4.939137268066406250e+01	4.636627197265625000e+01
4.973024749755859375e+01	4.640340042114257812e+01
4.868578720092773438e+01	4.232999420166015625e+01
4.855402755737304688e+01	4.217348861694335938e+01
5.172090148925781250e+01	3.851222991943359375e+01
4.870493698120117188e+01	3.422886657714843750e+01
5.235878372192382812e+01	3.937469482421875000e+01
5.492129898071289062e+01	4.243362426757812500e+01
5.258327484130859375e+01	4.212712860107421875e+01
5.180694580078125000e+01	4.354776000976562500e+01
5.100528335571289062e+01	4.069733047485351562e+01
5.165225982666015625e+01	4.214542770385742188e+01
5.335374450683593750e+01	4.183805084228515625e+01
5.248734283447265625e+01	4.058545684814453125e+01
5.228137588500976562e+01	4.043492126464843750e+01
5.390027236938476562e+01	4.069254302978515625e+01
5.233491134643554688e+01	4.036429977416992188e+01
4.618627929687500000e+01	3.994036102294921875e+01
4.481431198120117188e+01	3.939783859252929688e+01
4.902417755126953125e+01	4.555795669555664062e+01
4.981968307495117188e+01	4.862976837158203125e+01
4.194810104370117188e+01	4.276566314697265625e+01
4.612850189208984375e+01	4.579811859130859375e+01
5.349096679687500000e+01	3.525534439086914062e+01
4.982863235473632812e+01	4.761531066894531250e+01
4.598659133911132812e+01	4.533124160766601562e+01
5.401412200927734375e+01	3.647336959838867188e+01
4.921136474609375000e+01	4.092868804931640625e+01
4.655366134643554688e+01	4.821551895141601562e+01
5.219689178466796875e+01	4.711352157592773438e+01
4.915237808227539062e+01	4.091475677490234375e+01
4.920339965820312500e+01	4.091586685180664062e+01
5.539720535278320312e+01	4.542667007446289062e+01
4.809276199340820312e+01	4.569795608520507812e+01
4.641672134399414062e+01	4.034095764160156250e+01
5.369374465942382812e+01	4.713743209838867188e+01
5.119998168945312500e+01	4.571611022949218750e+01
5.063618850708007812e+01	4.204308700561523438e+01
5.009910964965820312e+01	4.292973327636718750e+01
5.299288177490234375e+01	4.934703063964843750e+01
4.838830947875976562e+01	3.858334732055664062e+01
-4.987348175048828125e+01	3.114644050598144531e+00
5.331658172607421875e+01	4.611362457275390625e+01
4.960446166992187500e+01	3.908869171142578125e+01
5.511369323730468750e+01	4.552728652954101562e+01
5.449639892578125000e+01	4.546662139892578125e+01
5.058166503906250000e+01	4.688928222656250000e+01
4.546347427368164062e+01	3.499192047119140625e+01
5.398507308959960938e+01	4.900440216064453125e+01
4.713068771362304688e+01	4.377764511108398438e+01
4.916256332397460938e+01	4.087035751342773438e+01
5.146250152587890625e+01	4.201435089111328125e+01
5.171726226806640625e+01	4.479138565063476562e+01
-6.640507698059082031e+00	-6.236433410644531250e+01
1.771652030944824219e+01	-4.726581192016601562e+01
-1.685083770751953125e+01	-2.855000305175781250e+01
-1.683313179016113281e+01	-2.853795051574707031e+01
-3.888859939575195312e+01	5.773023223876953125e+01
-3.815371704101562500e+01	5.332421112060546875e+01
-3.833988571166992188e+01	5.507469558715820312e+01
-3.758092880249023438e+01	5.379043960571289062e+01
-3.766691207885742188e+01	5.356508636474609375e+01
-3.912182235717773438e+01	5.589582824707031250e+01
-3.964976119995117188e+01	5.185560607910156250e+01
-3.879620742797851562e+01	5.779889297485351562e+01
-3.629403305053710938e+01	5.311834335327148438e+01
-1.621559500694274902e+00	-2.591240882873535156e+01
-2.861311149597167969e+01	4.838802337646484375e+01
-3.848783874511718750e+01	5.509984970092773438e+01
2.538344955444335938e+01	1.455757045745849609e+01
-3.894313430786132812e+01	5.251623153686523438e+01
-3.884014892578125000e+01	5.780736160278320312e+01
-3.783139419555664062e+01	5.519082641601562500e+01
-3.888071823120117188e+01	5.804966354370117188e+01
-3.928528594970703125e+01	5.400722503662109375e+01
-2.995004653930664062e+01	-2.847891044616699219e+01
-3.854623031616210938e+01	5.363207244873046875e+01
-3.848153305053710938e+01	5.426441192626953125e+01
-3.770799636840820312e+01	5.553647613525390625e+01
-4.167243957519531250e+01	5.268473815917968750e+01
-4.176011657714843750e+01	5.255635452270507812e+01
-3.766961288452148438e+01	5.365135955810546875e+01
-3.841964721679687500e+01	5.385494995117187500e+01
-4.076809692382812500e+01	5.356912612915039062e+01
-4.027911376953125000e+01	5.385307693481445312e+01
-3.878907012939453125e+01	5.569348526000976562e+01
-3.831938171386718750e+01	5.409917449951171875e+01
-3.706797790527343750e+01	5.500604248046875000e+01
-3.815922927856445312e+01	5.497866058349609375e+01
-4.022518157958984375e+01	5.368463897705078125e+01
-3.914032363891601562e+01	5.429281234741210938e+01
-4.057252120971679688e+01	5.338148498535156250e+01
-4.297336196899414062e+01	4.922989654541015625e+01
-3.776408004760742188e+01	5.681542968750000000e+01
-3.756925201416015625e+01	5.215739822387695312e+01
-2.696969032287597656e+01	-4.839738464355468750e+01
-3.135156059265136719e+01	4.727830886840820312e+00
-3.864191436767578125e+01	5.795452880859375000e+01
-4.211536407470703125e+01	5.258837509155273438e+01
-3.887522888183593750e+01	5.496149444580078125e+01
-5.584446334838867188e+01	-4.624558639526367188e+01
-5.629712295532226562e+01	-4.782347869873046875e+01
-5.173201370239257812e+01	-3.935404586791992188e+01
-5.822024917602539062e+01	-4.729001235961914062e+01
-5.794868850708007812e+01	-4.724077606201171875e+01
-5.843119812011718750e+01	-4.802637863159179688e+01
-5.820569992065429688e+01	-4.779772186279296875e+01
-5.821649932861328125e+01	-4.753276824951171875e+01
-5.986713027954101562e+01	-2.819002342224121094e+01
-1.266104030609130859e+01	-6.726903915405273438e+00
-5.596010208129882812e+01	-4.702290725708007812e+01
-5.764897155761718750e+01	-4.623093032836914062e+01
-5.638585281372070312e+01	-4.655358123779296875e+01
-5.452463531494140625e+01	-4.851575088500976562e+01
-4.402271270751953125e+01	-4.481776809692382812e+01
-5.570589065551757812e+01	-4.606712341308593750e+01
-1.490567207336425781e+01	-2.136976957321166992e+00
-5.454407119750976562e+01	-4.523291778564453125e+01
-5.631648254394531250e+01	-4.602559280395507812e+01
-5.532028198242187500e+01	-3.806805038452148438e+01
-5.415688323974609375e+01	-3.225462341308593750e+01
-1.487265682220458984e+01	1.155639553070068359e+01
-5.555448532104492188e+01	-3.774274826049804688e+01
-4.393890380859375000e+00	5.713412761688232422e+00
-5.017975616455078125e+01	-4.428866577148437500e+01
-6.408757781982421875e+01	-2.207345962524414062e+01
-4.794318771362304688e+01	-4.594671630859375000e+01
-5.612723922729492188e+01	-4.458783721923828125e+01
-4.670432662963867188e+01	-4.633523559570312500e+01
-4.668776321411132812e+01	-4.634669876098632812e+01
-4.825559997558593750e+01	-3.856705856323242188e+01
-5.593969726562500000e+01	-4.691988754272460938e+01
-5.990653991699218750e+01	-2.844134140014648438e+01
-5.583814620971679688e+01	-4.678314971923828125e+01
-5.589955520629882812e+01	-4.711064910888671875e+01
-5.596271896362304688e+01	-4.574632263183593750e+01
-5.419129943847656250e+01	-4.687246704101562500e+01
-5.460307693481445312e+01	-4.700495529174804688e+01
-5.434172439575195312e+01	-4.679613113403320312e+01
-5.802379989624023438e+01	-3.551857757568359375e+01
-5.371139526367187500e+01	-4.654023742675781250e+01
-6.304942321777343750e+01	-2.333781814575195312e+01
-4.546622085571289062e+01	-4.587438583374023438e+01
-5.778292846679687500e+01	-4.394293594360351562e+01
-5.928053665161132812e+01	-4.525091171264648438e+01
-5.983695983886718750e+01	-4.421625518798828125e+01
-6.310678100585937500e+01	-3.580587768554687500e+01
-6.138027572631835938e+01	-4.399609756469726562e+01
-5.938831329345703125e+01	-4.173070907592773438e+01
-5.985062026977539062e+01	-4.410745239257812500e+01
-6.095200347900390625e+01	-4.428539276123046875e+01
-6.283625793457031250e+01	-3.577198410034179688e+01
-6.283610534667968750e+01	-3.577170181274414062e+01
-5.973963165283203125e+01	-4.139478302001953125e+01
-5.917825698852539062e+01	-4.076872634887695312e+01
-6.230749893188476562e+01	-3.986574172973632812e+01
-6.329131698608398438e+01	-3.998828887939453125e+01
-5.434603881835937500e+01	-3.461828231811523438e+01
-6.329663848876953125e+01	-3.772179794311523438e+01
-6.135203170776367188e+01	-4.193737792968750000e+01
-1.812198877334594727e+00	-2.704976320266723633e+00
-1.416130733489990234e+01	9.789842963218688965e-01
-5.115958023071289062e+01	-3.610863876342773438e+01
-5.784632110595703125e+01	-4.396272277832031250e+01
-5.257599258422851562e+01	-3.379955291748046875e+01
-6.150834274291992188e+01	-4.360237121582031250e+01
-6.510408782958984375e+01	-3.868374633789062500e+01
-6.362358856201171875e+01	-4.005820083618164062e+01
-6.342548370361328125e+01	-4.045848464965820312e+01
-6.158086776733398438e+01	-4.376197814941406250e+01
-6.146549224853515625e+01	-3.743640899658203125e+01
-6.107519912719726562e+01	-4.396449279785156250e+01
-5.242389297485351562e+01	-3.475132751464843750e+01
-4.074297714233398438e+01	-3.811428451538085938e+01
-5.188843154907226562e+01	-4.444334793090820312e+01
-4.301475524902343750e+01	-3.270389938354492188e+01
-5.945324325561523438e+01	-3.858442687988281250e+01
-6.472556304931640625e+01	-3.951097869873046875e+01
-6.183900070190429688e+01	-4.117134857177734375e+01
-3.353644943237304688e+01	3.000576972961425781e+01
-2.035042381286621094e+01	1.080467987060546875e+01
-5.883121871948242188e+01	-3.678870773315429688e+01
-2.260200119018554688e+01	1.049620819091796875e+01
-5.303998947143554688e+01	-1.852005195617675781e+01
-5.322857666015625000e+01	-1.897544479370117188e+01
-5.728115463256835938e+01	-3.969071960449218750e+01
-5.319213867187500000e+01	-1.897555923461914062e+01
-7.091541290283203125e+01	-3.481972122192382812e+01
-6.082797241210937500e+01	-4.025308990478515625e+01
-6.343401336669921875e+01	-4.024364471435546875e+01
-7.151053619384765625e+01	-3.468185043334960938e+01
-5.140706253051757812e+01	-3.385673141479492188e+01
-6.747939300537109375e+01	-2.413661575317382812e+01
-6.002581787109375000e+01	-4.409730911254882812e+01
-6.004870986938476562e+01	-4.298523712158203125e+01
-6.062029647827148438e+01	-4.303516769409179688e+01
-6.897113800048828125e+01	-3.565909194946289062e+01
-6.944400787353515625e+01	-3.567713928222656250e+01
-5.448138427734375000e+01	-3.166972541809082031e+01
-5.464402008056640625e+01	-3.174166297912597656e+01
-6.157787322998046875e+01	-3.738233184814453125e+01
-6.027511215209960938e+01	-3.541537475585937500e+01
-5.420918273925781250e+01	-4.485526657104492188e+01
-5.347173690795898438e+01	-3.454221725463867188e+01
-7.239183044433593750e+01	-3.450615692138671875e+01
-6.103426742553710938e+01	-4.383505630493164062e+01
-6.512956237792968750e+01	-4.160889053344726562e+01
-6.386623382568359375e+01	-3.020962905883789062e+01
-6.507234954833984375e+01	-3.876823806762695312e+01
-6.266063308715820312e+01	-3.508065414428710938e+01
-5.960608291625976562e+01	-4.311489868164062500e+01
-5.974026870727539062e+01	-3.773081970214843750e+01
-6.041392135620117188e+01	-3.761624526977539062e+01
-5.794697570800781250e+01	-4.099024200439453125e+01
-6.029070663452148438e+01	-4.283636093139648438e+01
-6.206383514404296875e+01	-4.239825057983398438e+01
-5.251620101928710938e+01	-4.170546340942382812e+01
-6.190201950073242188e+01	-4.269945907592773438e+01
-5.856770324707031250e+01	-3.552164077758789062e+01
-6.156854629516601562e+01	-4.158332443237304688e+01
-5.357261276245117188e+01	-3.613005065917968750e+01
-5.372290802001953125e+01	-3.597458267211914062e+01
-6.155458068847656250e+01	-4.424175262451171875e+01
-5.989408493041992188e+01	-3.272311019897460938e+01
-5.972347259521484375e+01	-3.803098297119140625e+01
-5.931867980957031250e+01	-3.407141876220703125e+01
-5.953850555419921875e+01	-3.678967666625976562e+01
-6.248033142089843750e+01	-4.419348526000976562e+01
-7.246916961669921875e+01	-3.558383178710937500e+01
-5.919049453735351562e+01	-4.123321914672851562e+01
-5.932844924926757812e+01	-3.407259368896484375e+01
-6.160958862304687500e+01	-4.412712097167968750e+01
3.273787307739257812e+01	3.087895584106445312e+01
3.215451049804687500e+01	3.281175231933593750e+01
2.978664970397949219e+01	3.359745025634765625e+01
3.283967590332031250e+01	3.075670051574707031e+01
3.308301544189453125e+01	3.285400390625000000e+01
3.109593772888183594e+01	2.832841682434082031e+01
-3.885651016235351562e+01	4.611006927490234375e+01
3.113264656066894531e+01	2.835832023620605469e+01
3.871898651123046875e+01	3.231999588012695312e+01
-3.103517770767211914e+00	-2.464822196960449219e+01
1.053852367401123047e+01	-4.564663696289062500e+01
3.253635787963867188e+01	3.248663330078125000e+01
3.247285079956054688e+01	3.213524627685546875e+01
2.711801910400390625e+01	2.994192504882812500e+01
3.258724975585937500e+01	2.505607032775878906e+01
3.458654403686523438e+01	-5.107314109802246094e+00
3.187730407714843750e+01	2.568655395507812500e+01
5.405835723876953125e+01	-4.424104213714599609e+00
-3.569437026977539062e+01	5.223154067993164062e+01
8.856869697570800781e+00	8.161968994140625000e+01
-3.855444717407226562e+01	5.046106719970703125e+01
2.902576828002929688e+01	3.373182678222656250e+01
2.715656089782714844e+01	3.001483726501464844e+01
3.193807601928710938e+01	3.192181587219238281e+01
2.719573211669921875e+01	3.334264373779296875e+01
4.901316452026367188e+01	4.477910995483398438e+01
-1.997886848449707031e+01	1.620091438293457031e+01
1.434164619445800781e+01	7.848944091796875000e+01
1.401447010040283203e+01	8.006365203857421875e+01
8.221567153930664062e+00	5.552529907226562500e+01
2.714416694641113281e+01	3.301504516601562500e+01
2.759636306762695312e+01	3.188523674011230469e+01
2.975176239013671875e+01	3.349249267578125000e+01
1.742193412780761719e+01	1.550848674774169922e+01
4.796617889404296875e+01	2.194922828674316406e+01
4.797294235229492188e+01	2.194878005981445312e+01
3.271567535400390625e+01	3.285992813110351562e+01
3.793103408813476562e+01	2.693954277038574219e+01
4.579368209838867188e+01	4.217842102050781250e+01
4.059952163696289062e+01	2.671230077743530273e+00
2.863124847412109375e+01	3.085601234436035156e+01
2.843877220153808594e+01	3.136990737915039062e+01
2.177667808532714844e+01	8.431256294250488281e+00
2.871101951599121094e+01	3.088155746459960938e+01
3.361307525634765625e+01	3.139344406127929688e+01
3.361566162109375000e+01	3.185982704162597656e+01
4.538010406494140625e+01	3.486728668212890625e+01
2.785493469238281250e+01	4.933515548706054688e+01
1.061438655853271484e+01	5.801796722412109375e+01
3.256287002563476562e+01	3.127632141113281250e+01
2.433451843261718750e+01	3.219583129882812500e+01
2.429380798339843750e+01	3.222756958007812500e+01
2.439387702941894531e+01	3.225300216674804688e+01
3.122439956665039062e+01	2.831100463867187500e+01
4.778342819213867188e+01	4.345551681518554688e+01
3.098493385314941406e+01	2.838120460510253906e+01
7.462288665771484375e+01	2.875432252883911133e+00
7.495515441894531250e+01	2.922556161880493164e+00
7.474607086181640625e+01	2.673664808273315430e+00
7.446569061279296875e+01	2.966918945312500000e+00
7.497002410888671875e+01	3.091181039810180664e+00
7.474036407470703125e+01	2.274109840393066406e+00
-3.230189383029937744e-01	-2.654364967346191406e+01
-5.685292816162109375e+01	2.109822654724121094e+01
-6.096663475036621094e+00	-1.223609828948974609e+01
-2.683339691162109375e+01	-3.378750991821289062e+01
7.532657623291015625e+01	2.814425230026245117e+00
7.450056457519531250e+01	1.712336778640747070e+00
7.506320190429687500e+01	3.668466091156005859e+00
7.449064636230468750e+01	3.535263061523437500e+00
7.417043304443359375e+01	3.457815408706665039e+00
7.481578826904296875e+01	3.136729478836059570e+00
7.359865570068359375e+01	2.955685853958129883e+00
7.428211975097656250e+01	2.286768674850463867e+00
6.936840057373046875e+01	3.027925491333007812e+00
7.469880676269531250e+01	2.303690195083618164e+00
7.428671264648437500e+01	2.225793123245239258e+00
1.404681205749511719e+01	2.152040100097656250e+01
7.471658325195312500e+01	2.595946788787841797e+00
4.042375183105468750e+01	2.637211799621582031e+01
-1.670947074890136719e+01	-1.914432716369628906e+01
1.868526649475097656e+01	-6.373292541503906250e+01
1.802616000175476074e+00	8.959716796875000000e+01
3.213202667236328125e+01	2.070396423339843750e+01
8.908298492431640625e+00	-2.399432182312011719e+01
7.835709095001220703e+00	-3.359321975708007812e+01
2.526181459426879883e+00	6.079280376434326172e+00
-1.068556215614080429e-02	2.855622100830078125e+01
-5.763151168823242188e+01	2.654692649841308594e+01
2.628050088882446289e+00	6.017009258270263672e+00
6.628295135498046875e+01	1.276672601699829102e+00
6.594050598144531250e+01	1.037109017372131348e+00
6.587831115722656250e+01	9.236265420913696289e-01
6.584526062011718750e+01	9.636700749397277832e-01
6.595294952392578125e+01	1.033150076866149902e+00
5.057749176025390625e+01	-1.369427680969238281e+00
-2.001766014099121094e+01	3.166937065124511719e+01
4.909439849853515625e+01	-5.705842971801757812e-01
4.989294815063476562e+01	-1.685313820838928223e+00
-4.352283477783203125e+00	-2.188174819946289062e+01
1.792730903625488281e+01	3.306877851486206055e+00
4.865826606750488281e+00	-2.271477937698364258e+00
-7.375825405120849609e+00	1.275102806091308594e+01
1.219205379486083984e+01	-7.019900798797607422e+00
-1.512427425384521484e+01	1.320410346984863281e+01
-1.464640140533447266e+01	1.349665927886962891e+01
-1.386462497711181641e+01	-1.469104671478271484e+01
6.459010314941406250e+01	8.385085500776767731e-03
2.228299331665039062e+01	-2.833443832397460938e+01
2.230863952636718750e+01	-2.819522857666015625e+01
6.300336456298828125e+01	1.679482460021972656e-01
2.215056037902832031e+01	-2.805507278442382812e+01
2.652529716491699219e+01	-1.361044692993164062e+01
6.339567947387695312e+01	-6.427798271179199219e-01
5.451750183105468750e+01	-2.668957948684692383e+00
6.400906372070312500e+01	-2.548671662807464600e-01
6.326067733764648438e+01	1.711758971214294434e-01
4.030140686035156250e+01	3.787128067016601562e+01
4.139886856079101562e+01	3.705511856079101562e+01
4.045606231689453125e+01	3.779555130004882812e+01
4.177724456787109375e+01	3.654589080810546875e+01
4.020021820068359375e+01	3.785440826416015625e+01
4.095262527465820312e+01	3.750598144531250000e+01
4.666424179077148438e+01	4.017953872680664062e+01
4.047922515869140625e+01	3.778714752197265625e+01
4.242893981933593750e+01	3.833418273925781250e+01
4.124906921386718750e+01	3.778723144531250000e+01
4.108110427856445312e+01	3.792253112792968750e+01
4.865959548950195312e+01	3.421883010864257812e+01
1.753512191772460938e+01	-2.024104595184326172e+00
4.132202148437500000e+01	3.761536788940429688e+01
4.148802185058593750e+01	3.900263595581054688e+01
4.146182250976562500e+01	3.889725494384765625e+01
4.030696487426757812e+01	3.519393157958984375e+01
3.997846221923828125e+01	3.474462127685546875e+01
4.124649810791015625e+01	3.741155242919921875e+01
4.535004043579101562e+01	3.487201690673828125e+01
5.115395355224609375e+01	4.519507217407226562e+01
5.002130126953125000e+01	4.269592285156250000e+01
4.904978942871093750e+01	4.557715606689453125e+01
4.156780242919921875e+01	3.839225006103515625e+01
4.157376480102539062e+01	3.802239990234375000e+01
4.226240921020507812e+01	3.738835144042968750e+01
4.203619384765625000e+01	3.706494903564453125e+01
4.242654800415039062e+01	3.735340499877929688e+01
5.214789199829101562e+01	4.604418182373046875e+01
4.215826034545898438e+01	3.744210433959960938e+01
4.549690628051757812e+01	3.620071411132812500e+01
4.892667388916015625e+01	3.755315017700195312e+01
1.803780937194824219e+01	-8.111756324768066406e+00
3.989535522460937500e+01	3.454676055908203125e+01
5.490626907348632812e+01	4.254378509521484375e+01
4.160690689086914062e+01	3.764632797241210938e+01
4.016001129150390625e+01	3.789588546752929688e+01
4.181314468383789062e+01	-5.705677032470703125e+00
4.122960281372070312e+01	-6.919804096221923828e+00
4.231049728393554688e+01	-5.939203739166259766e+00
-1.925045132637023926e+00	1.188346862792968750e+01
4.132292556762695312e+01	-6.245244503021240234e+00
4.232692337036132812e+01	-4.827813625335693359e+00
4.203099441528320312e+01	-5.995288848876953125e+00
5.087927246093750000e+01	-1.050692677497863770e+00
4.233799362182617188e+01	-5.928840160369873047e+00
4.116781616210937500e+01	-5.136787414550781250e+00
4.047246932983398438e+01	-5.066512584686279297e+00
4.017990493774414062e+01	-4.970149993896484375e+00
3.542914962768554688e+01	-7.961748123168945312e+00
3.994330978393554688e+01	-4.858331203460693359e+00
4.474058151245117188e+01	-6.687327861785888672e+00
3.858176803588867188e+01	-6.712915420532226562e+00
3.943551254272460938e+01	-6.949085235595703125e+00
3.871436309814453125e+01	-6.752244949340820312e+00
3.967018890380859375e+01	-7.216542243957519531e+00
4.203722000122070312e+01	-6.408617973327636719e+00
3.891191864013671875e+01	-6.060509085655212402e-01
8.917278051376342773e-02	-4.799057769775390625e+01
4.265871047973632812e+01	-6.366915225982666016e+00
4.123223876953125000e+01	-6.923763275146484375e+00
4.078415298461914062e+01	-3.912909984588623047e+00
4.434696197509765625e+01	-3.870817184448242188e+00
4.264437103271484375e+01	-5.330090999603271484e+00
3.174276542663574219e+01	5.545232772827148438e+00
2.547162818908691406e+01	-3.534501266479492188e+01
9.503008842468261719e+00	-2.069728469848632812e+01
3.998770141601562500e+01	-1.129197406768798828e+01
4.058541488647460938e+01	-1.713752388954162598e+00
3.130850791931152344e+01	-2.465141773223876953e+00
1.678311157226562500e+01	2.317741155624389648e+00
1.535200595855712891e+01	-5.356695652008056641e-01
4.125352478027343750e+01	-6.466849803924560547e+00
3.727241516113281250e+01	2.209272861480712891e+00
3.718839645385742188e+01	1.618706226348876953e+00
4.216534423828125000e+01	-2.751945972442626953e+00
3.694751739501953125e+01	1.825460195541381836e+00
4.196088027954101562e+01	-8.204049110412597656e+00
4.195962905883789062e+01	-8.467923164367675781e+00
4.163500213623046875e+01	-4.463855743408203125e+00
5.025489425659179688e+01	-1.404290676116943359e+00
4.416614151000976562e+01	-3.801684379577636719e+00
4.706882858276367188e+01	-2.712596893310546875e+00
6.305522322654724121e-01	4.912255764007568359e+00
6.604808044433593750e+01	2.911271333694458008e+00
6.604338073730468750e+01	2.877621412277221680e+00
6.618942260742187500e+01	2.725130558013916016e+00
6.675772857666015625e+01	2.341045618057250977e+00
2.733087730407714844e+01	1.155173301696777344e+00
6.644271087646484375e+01	2.448390722274780273e+00
6.599179840087890625e+01	2.952576637268066406e+00
2.465034484863281250e+00	5.201917266845703125e+01
2.434334754943847656e+00	4.674050521850585938e+01
2.434364318847656250e+00	4.674816131591796875e+01
2.404859066009521484e+00	5.197861099243164062e+01
2.528829574584960938e+00	4.947929763793945312e+01
3.860505676269531250e+01	1.386645793914794922e+00
4.591028690338134766e+00	4.756499862670898438e+01
1.937611198425292969e+01	-4.513936614990234375e+01
-1.870835304260253906e+00	4.951113510131835938e+01
7.143079757690429688e+00	4.838521957397460938e+01
-1.401064777374267578e+01	-1.897977828979492188e+00
1.347072887420654297e+01	4.569884490966796875e+01
-2.814721107482910156e+01	4.565307617187500000e+01
4.353374481201171875e+00	4.977783966064453125e+01
1.290026569366455078e+01	4.783656311035156250e+01
-1.061842918395996094e+01	5.036629867553710938e+01
4.198821067810058594e+00	5.040860748291015625e+01
7.360257625579833984e+00	4.967406463623046875e+01
-2.265794372558593750e+01	4.254843521118164062e+01
7.478676319122314453e+00	4.963446426391601562e+01
5.173999309539794922e+00	4.675483322143554688e+01
-1.873533821105957031e+01	4.561151504516601562e+01
5.183600902557373047e+00	4.653611755371093750e+01
-2.256317138671875000e+01	4.088719940185546875e+01
6.427750110626220703e+00	4.632851028442382812e+01
-1.004238224029541016e+01	7.432923316955566406e+00
1.438796997070312500e+01	4.808565521240234375e+01
-1.234022521972656250e+01	3.797976493835449219e+00
1.412494945526123047e+01	4.792495727539062500e+01
-5.297550964355468750e+01	-1.799083518981933594e+01
6.184545040130615234e+00	5.045108032226562500e+01
3.228356933593750000e+01	1.076362514495849609e+01
7.536023139953613281e+00	1.928395652770996094e+01
1.827270698547363281e+01	1.628253746032714844e+01
-3.125732803344726562e+01	-1.740985488891601562e+01
5.039851665496826172e+00	4.911861419677734375e+01
8.316849708557128906e+00	4.774789810180664062e+01
3.944051742553710938e+01	2.434316825866699219e+01
-1.994345283508300781e+01	-2.362700080871582031e+01
6.363062381744384766e+00	5.007324600219726562e+01
6.444621562957763672e+00	4.975205612182617188e+01
8.185878753662109375e+00	5.055079269409179688e+01
5.916235923767089844e+00	4.941180801391601562e+01
-3.478513717651367188e+01	-2.770281791687011719e+01
6.734710216522216797e+00	4.613399887084960938e+01
-1.296302318572998047e+01	9.508577346801757812e+00
2.542470741271972656e+01	3.288375091552734375e+01
9.254685401916503906e+00	4.891643524169921875e+01
4.647142410278320312e+01	6.886808776855468750e+01
4.253229904174804688e+01	-8.888854026794433594e+00
-6.014258861541748047e+00	-2.649145889282226562e+01
